,Year,State,TMAX_AVG,Population,meat_consumption,co2_emission,petroleum_emission,natural_gas_emission,electricity_emission,coal_emission,coal_consumption,natural_gas_consumption,petroleum_consumption
621,2002,MI,131.89386649516442,10015710.0,371705.0,188.6,66.0,52.1,72.0,70.5,13503504.6,45840368.333333336,718448.1666666666
622,2002,MN,114.96168216782469,5018935.0,1913037.0,96.7,42.5,19.8,33.4,34.4,13500948.0,6021728.4,392456.6666666667
623,2002,MO,191.24277679075072,5674825.0,1242137.0,130.7,46.7,14.7,68.9,69.3,19926574.0,12113260.2,494294.0
624,2002,MS,235.404652348411,2858681.0,235296.0,62.3,28.8,18.8,23.3,14.7,5245984.666666667,54570580.666666664,34012.0
625,2002,MT,115.58196656478634,911667.0,914299.0,30.0,10.3,3.8,16.5,15.9,6497607.333333333,122301.0,528993.5
626,2002,NC,215.15725712026577,8326201.0,1630939.0,145.2,58.7,12.8,71.4,73.6,9929823.666666666,10664951.0,420504.8333333333
627,2002,ND,114.15567540352606,638168.0,652453.0,51.5,7.8,3.5,31.4,40.2,16943894.666666668,77125.33333333333,49422.333333333336
628,2002,NE,175.99819488844116,1728292.0,5558639.0,42.3,15.1,6.4,20.3,20.8,8161973.333333333,1997617.4,30456.0
629,2002,NH,135.58642074876167,1269089.0,7087.0,17.6,12.4,1.4,4.4,3.8,1526613.0,1012177.5,433001.5
630,2002,NJ,179.33783660551222,8552643.0,6790.0,119.1,76.2,32.9,19.3,10.0,1979129.5,57312278.666666664,563889.5
631,2002,NM,202.8320399488273,1855309.0,616814.0,55.1,15.8,12.2,29.0,27.1,15197035.0,12350267.333333334,29255.0
632,2002,NV,177.54468674891237,2173791.0,146112.0,41.4,16.0,9.6,21.3,15.7,7885175.0,53236967.5,32635.333333333332
633,2002,NY,146.36996773307118,19137800.0,115801.0,199.2,107.4,65.0,51.8,26.7,3094430.5,119866931.83333333,6699549.666666667
634,2002,OH,170.41533073067677,11407889.0,562881.0,259.5,80.6,45.6,125.9,133.2,18673078.5,7499880.666666667,227149.33333333334
635,2002,OK,218.31450362073159,3489080.0,2287386.0,100.9,35.9,27.7,46.6,37.4,10801663.75,66364244.166666664,44104.5
636,2002,OR,153.32977868341646,3513424.0,426980.0,39.0,24.4,11.0,6.5,3.6,1440356.0,19843605.333333332,7826.0
637,2002,PA,165.090984613285,12331031.0,538373.0,268.7,93.3,37.0,117.5,138.4,16777307.333333332,17645842.0,1811684.1666666667
638,2002,RI,156.58703196312334,1065995.0,993.0,11.6,6.9,4.8,2.9,0.0,0.0,27072522.5,63929.666666666664
639,2002,SC,236.84916722725475,4107795.0,142528.0,79.8,31.2,10.1,36.0,38.5,9751454.0,12420285.5,290824.4
640,2002,SD,148.21023998401355,760020.0,1764058.0,13.8,7.8,2.2,3.4,3.8,2050883.0,1264773.0,18099.0
641,2002,TN,206.62132461936167,5795918.0,377545.0,123.9,47.4,13.9,54.5,62.5,12646274.0,2687112.8,324798.0
642,2002,TX,250.35132013095898,21690325.0,5973474.0,718.1,334.6,235.4,227.0,148.0,48931865.0,571201676.1666666,1342004.3333333333
643,2002,UT,151.45160372936712,2324815.0,480342.0,62.0,17.5,9.1,34.5,35.4,7825203.5,6229207.6,47794.0
644,2002,VA,197.1032995409562,7286873.0,369838.0,118.8,58.8,14.1,42.1,45.9,5189789.666666667,13209998.166666666,1961386.3333333333
645,2002,VT,125.77621655496992,615442.0,43907.0,6.3,5.9,0.4,0.0,0.0,0.0,36874.0,30412.0
646,2002,WA,137.44647322711498,6052349.0,621158.0,71.1,48.8,12.7,11.5,9.6,3072391.5,12577760.333333334,59800.8
647,2002,WI,127.27744764000542,5445162.0,716622.0,106.5,39.1,20.5,44.1,46.9,9560590.0,7522690.0,296117.3333333333
648,2002,WV,179.25952738271783,1805414.0,87041.0,116.8,13.9,8.2,87.8,94.7,15240020.4,1258095.6,235476.5
649,2002,WY,113.2557671607179,500017.0,718553.0,62.0,10.0,6.2,43.0,45.8,17334140.0,3780917.0,53438.0
650,2003,AK,53.791102839073986,648414.0,1216.0,43.4,20.2,22.0,3.0,1.2,255851.0,24568762.666666668,777354.0
651,2003,AL,231.98339751123297,4503491.0,445504.0,139.3,37.1,19.1,79.1,83.3,17857509.0,40516322.8,285329.2
652,2003,AR,217.58391543527944,2724816.0,522462.0,61.8,24.2,13.5,26.6,24.2,9562208.666666666,17719193.333333332,196692.4
653,2003,AZ,238.97131960564388,5510364.0,757978.0,89.4,36.1,14.6,46.6,38.9,13015739.333333334,56689376.666666664,39334.8
654,2003,CA,215.26360174909593,35253159.0,1653535.0,366.3,237.4,122.7,42.7,6.6,633913.0,250165603.83333334,1605605.6666666667
655,2003,CO,161.36680083775897,4528732.0,3333496.0,90.2,29.2,23.4,40.8,37.7,12924012.0,25816040.0,35285.5
656,2003,CT,142.86733052195333,3484336.0,9968.0,42.5,30.2,8.3,7.9,4.0,1339974.6666666667,17772201.6,1202722.0
657,2003,DE,176.82589041096702,818003.0,6541.0,15.7,8.7,2.5,5.9,4.5,899007.0,4689806.4,1256307.0
658,2003,FL,276.19404599452054,17004085.0,352697.0,245.0,138.2,37.8,126.9,69.2,14099137.5,181233449.83333334,24420663.0
659,2003,GA,230.33462185013704,8622793.0,397631.0,168.4,69.6,20.6,76.1,78.3,22481834.666666668,14003744.2,632029.3333333334
660,2003,HI,262.2847325405478,1251154.0,21537.0,21.3,19.5,0.1,7.9,1.7,751987.0,0.0,5253380.8
661,2003,IA,150.3153449221562,2941999.0,4966702.0,78.5,24.0,12.2,36.4,42.4,11239837.5,1959659.6,89907.2
662,2003,ID,141.62467485540276,1363380.0,1096321.0,14.3,9.6,3.8,0.5,1.0,41989.0,4086084.0,140.0
663,2003,IL,166.98283610459447,12556006.0,1445978.0,228.9,79.1,53.7,89.5,96.4,17057052.333333332,13069012.5,892544.6
664,2003,IN,162.7771967189315,6196638.0,846160.0,235.3,56.1,30.3,118.2,149.2,19469799.5,9474290.0,349959.2
665,2003,KS,198.09266291594224,2723004.0,5875160.0,78.3,26.1,15.1,38.5,37.3,22579986.0,7426698.5,837783.5
666,2003,KY,189.76103093429307,4117170.0,612280.0,142.3,40.1,12.2,88.3,90.1,25680698.666666668,3667231.25,4041406.0
667,2003,LA,247.2994010974246,4521042.0,180451.0,219.2,124.0,71.7,39.4,23.7,7738426.5,146040705.5,2125311.6
668,2003,MA,140.97209998897807,6422565.0,8476.0,84.1,51.7,22.0,25.3,10.5,2199661.0,57892412.166666664,4217948.5
669,2003,MD,175.67793636060006,5496269.0,89133.0,79.9,37.7,10.8,32.1,31.5,5926064.5,4465015.2,2054750.6666666667
670,2003,ME,111.22236137787675,1306513.0,17650.0,23.5,18.9,3.9,4.8,0.7,96315.33333333333,27342838.4,1055145.6666666667
671,2003,MI,124.8565010059206,10041152.0,384648.0,185.4,63.8,50.3,70.7,71.4,13821790.0,32562406.0,679650.6666666666
672,2003,MN,115.112871167715,5053572.0,2268780.0,100.7,43.7,19.8,36.9,37.3,8554642.6,7259825.0,523581.3333333333
673,2003,MO,186.69825905544658,5709403.0,1668346.0,137.5,47.5,14.1,74.8,76.1,22022467.5,8847680.0,165394.25
674,2003,MS,234.67922379282473,2868312.0,250270.0,63.8,32.2,14.6,23.4,17.1,4775241.5,40336337.2,1773786.6666666667
675,2003,MT,128.6705695827068,919630.0,1015837.0,32.2,10.4,3.7,18.7,18.1,7354443.333333333,166946.0,490566.0
676,2003,NC,204.41011595675894,8422501.0,1754121.0,146.3,60.7,12.0,70.7,73.7,11879580.0,4778550.166666667,545034.6666666666
677,2003,ND,117.98624588224384,638817.0,727161.0,51.1,7.9,3.2,31.0,40.1,16879644.0,29260.666666666668,66476.66666666667
678,2003,NE,173.31985225505483,1738643.0,6527558.0,43.4,15.4,6.3,21.3,21.7,8499684.0,1882958.2,69132.0
679,2003,NH,123.75517121868498,1279840.0,7030.0,20.8,13.9,3.0,7.3,4.0,1595254.0,15418031.5,1432279.2
680,2003,NJ,159.38551931704657,8601402.0,7734.0,120.3,76.5,33.7,18.3,10.2,2036467.0,43836210.333333336,1040847.8333333334
681,2003,NM,207.19643895478077,1877574.0,765318.0,57.3,16.2,11.9,31.1,29.2,16541512.0,12183942.0,45251.5
682,2003,NV,182.3044193171781,2248850.0,187138.0,43.5,15.9,10.1,23.3,17.5,7869456.0,57013459.5,22466.666666666668
683,2003,NY,132.48110815367122,19175939.0,132735.0,209.6,122.6,59.9,53.2,27.3,3229179.0,86376073.0,10935231.0
684,2003,OH,156.28405397683292,11434788.0,616660.0,267.3,83.2,46.5,130.0,137.8,22999910.4,5878776.333333333,355254.4
685,2003,OK,224.5419468088738,3504892.0,2819457.0,103.0,36.0,29.5,47.1,37.6,10928681.5,67025362.166666664,135940.5
686,2003,OR,157.29533024555076,3547376.0,398017.0,39.4,23.8,11.4,8.2,4.3,1693978.0,26557209.833333332,67005.33333333333
687,2003,PA,147.93766182601107,12374658.0,635368.0,272.3,95.7,37.9,118.2,138.9,17099982.0,14747716.333333334,2948421.0
688,2003,RI,146.17452054775347,1071342.0,1221.0,11.4,7.2,4.3,2.3,0.0,0.0,21028448.5,61948.0
689,2003,SC,226.3284225823534,4150297.0,157102.0,80.3,32.4,8.0,36.2,40.0,9946752.0,4544340.666666667,370423.6
690,2003,SD,148.81666510631777,763729.0,1809065.0,13.7,7.2,2.3,3.7,4.1,2173733.0,2264374.0,43041.0
691,2003,TN,198.70358439032324,5847812.0,516027.0,122.1,48.9,14.0,51.5,59.3,11915421.5,3623652.0,588858.6666666666
692,2003,TX,254.5759239725753,22030931.0,7987920.0,711.4,337.5,221.2,227.1,153.3,51287164.5,538110911.0,1772352.1666666667
693,2003,UT,156.94691328090147,2360137.0,549611.0,62.7,17.9,8.6,35.6,36.2,8151081.0,5845615.2,24053.2
694,2003,VA,183.62178988081365,7366977.0,393708.0,122.8,64.4,14.4,41.8,44.2,5077898.5,15366775.2,3103697.6666666665
695,2003,VT,115.81196480315069,617858.0,46166.0,6.6,6.1,0.4,0.0,0.0,0.0,30266.0,56706.0
696,2003,WA,142.1507129536302,6104115.0,568963.0,73.1,48.4,13.5,14.2,11.3,2930532.0,18231432.833333332,41692.333333333336
697,2003,WI,123.85421064419181,5479203.0,823341.0,104.5,36.9,21.1,44.0,46.6,9902995.0,9300318.5,309839.3333333333
698,2003,WV,165.37180902178355,1812295.0,92753.0,113.4,13.0,7.1,87.0,93.4,15077622.0,1136993.2,217969.25
699,2003,WY,122.08393845428493,503453.0,707107.0,63.9,10.4,6.4,44.2,47.2,12978228.0,1481622.0,58755.333333333336
700,2004,AK,56.46766231067756,659286.0,1822.0,46.6,23.6,21.6,3.2,1.3,245205.5,26120945.333333332,695063.25
701,2004,AL,233.65819036065582,4530729.0,495718.0,141.9,39.4,20.7,78.6,81.4,17545510.0,49826479.6,206998.5
702,2004,AR,219.27854298977323,2749686.0,665599.0,62.3,24.8,11.5,27.5,25.8,10233333.333333334,11316881.666666666,344665.2
703,2004,AZ,228.6381771666665,5652404.0,779431.0,96.6,36.9,18.9,52.2,40.7,13449468.666666666,80050529.83333333,36757.2
704,2004,CA,212.2390235054644,35574576.0,1729308.0,384.9,247.2,130.4,46.4,6.5,537880.6666666666,258976327.83333334,1488804.3333333333
705,2004,CO,139.39475284737708,4575013.0,3509207.0,93.2,32.1,23.6,40.8,37.3,12682008.666666666,27526225.333333332,10737.333333333334
706,2004,CT,145.615077319235,3496094.0,9107.0,44.4,31.3,8.8,8.7,4.2,1368709.3333333333,23081273.8,962510.3333333334
707,2004,DE,184.9424408014917,830803.0,10972.0,16.0,8.2,2.6,6.1,5.1,1037794.25,5319514.2,564014.8
708,2004,FL,275.17575230737725,17415318.0,458219.0,256.7,149.3,40.1,127.3,66.8,13580149.5,196615480.33333334,20297387.0
709,2004,GA,235.61704617497273,8769252.0,480626.0,173.9,72.3,21.5,78.2,79.8,24175498.0,18670417.8,333617.6666666667
710,2004,HI,262.0106738986339,1273569.0,26997.0,22.4,20.5,0.1,8.2,1.7,702545.0,0.0,5598189.2
711,2004,IA,149.8179560836147,2953635.0,5934537.0,80.7,26.3,12.0,36.9,42.3,11154272.5,3337108.0,98698.0
712,2004,ID,133.2130038348881,1391802.0,1094342.0,15.6,10.2,4.1,0.6,1.2,23411.0,4675559.2,170.0
713,2004,IL,169.6282921861202,12589773.0,1537776.0,236.5,82.8,51.2,95.3,102.1,18235369.0,9332766.333333334,618645.4
714,2004,IN,168.04673936643167,6233007.0,955240.0,235.1,53.3,28.1,120.7,153.3,19798678.166666668,7921911.666666667,325881.4
715,2004,KS,195.0503996028746,2734373.0,6029016.0,75.7,24.9,13.8,37.8,36.9,22138569.0,5264838.0,807446.0
716,2004,KY,197.49138442642072,4146101.0,725565.0,147.9,43.4,12.3,90.1,91.9,26228261.333333332,3014211.0,4900406.0
717,2004,LA,249.05715753092906,4552238.0,208555.0,231.9,133.2,73.8,41.3,24.6,7992058.5,134100163.33333333,3460051.0
718,2004,MA,142.94747736032787,6412281.0,9053.0,82.6,52.0,20.3,24.0,10.1,2181547.0,53210424.666666664,3952461.1666666665
719,2004,MD,182.87861491945628,5546935.0,86685.0,80.8,38.7,10.7,31.3,31.2,5804223.0,3331412.6666666665,1890939.8333333333
720,2004,ME,110.16731876790983,1313688.0,17944.0,23.9,18.4,4.7,4.6,0.7,93861.33333333333,28025082.4,627452.6666666666
721,2004,MI,126.74546049203268,10055315.0,524881.0,188.1,64.2,49.7,74.1,73.8,11851760.5,36846856.666666664,567107.6666666666
722,2004,MN,110.05151464368852,5087713.0,2722513.0,100.2,44.6,19.2,35.3,36.2,10311687.5,4345458.0,472425.1666666667
723,2004,MO,186.04781670867223,5747741.0,1957623.0,138.3,46.7,14.2,76.0,77.2,22242509.0,7742647.166666667,187888.25
724,2004,MS,236.9975806709016,2889010.0,256532.0,65.5,32.3,15.4,25.5,17.7,4975566.5,43392243.8,3004895.3333333335
725,2004,MT,123.14045187206823,930009.0,1145072.0,33.9,11.5,3.6,19.2,18.7,7547922.0,130338.5,300845.0
726,2004,NC,208.1654875180191,8553152.0,2338167.0,149.8,62.5,12.2,71.8,74.8,11925133.6,7176459.0,313190.0
727,2004,ND,113.59027614036064,644705.0,788285.0,49.7,8.5,3.2,29.6,37.9,16010407.333333334,29251.333333333332,49956.666666666664
728,2004,NE,170.91619810710395,1749370.0,6970434.0,43.3,15.7,6.1,20.9,21.4,8441244.666666666,1376444.0,32530.0
729,2004,NH,126.1135713114535,1290121.0,7529.0,21.9,14.3,3.4,7.9,4.2,1659582.0,19761826.0,1439070.8
730,2004,NJ,168.13482624680873,8634561.0,8635.0,123.1,77.9,34.2,19.2,10.8,2071776.5,42309893.333333336,872335.8333333334
731,2004,NM,191.58933187146195,1903808.0,947801.0,58.5,16.7,12.1,31.1,29.6,16660841.0,11625518.0,27470.5
732,2004,NV,172.78412065264476,2346222.0,215774.0,47.7,17.4,11.7,25.6,18.5,8501930.0,66073994.5,85242.5
733,2004,NY,135.72694585663936,19171567.0,144994.0,212.2,125.8,59.7,53.6,26.4,3216717.6666666665,80942308.16666667,11783034.333333334
734,2004,OH,161.74318491706563,11452251.0,712827.0,262.9,83.9,45.6,125.7,132.9,22062804.8,4006053.0,1057184.2
735,2004,OK,221.26357985305734,3525233.0,3011777.0,99.2,34.0,29.4,45.1,35.6,10174842.0,68218605.0,41110.75
736,2004,OR,154.13703239289345,3569463.0,525229.0,40.5,24.4,12.6,8.2,3.5,1390701.3333333333,31322231.0,35805.5
737,2004,PA,154.27313364131678,12410722.0,713070.0,275.6,96.7,38.2,121.2,140.2,17202824.5,24407797.166666668,2585156.3333333335
738,2004,RI,148.19995446256834,1074579.0,1282.0,10.9,6.9,3.9,2.0,0.0,0.0,17979786.0,37360.333333333336
739,2004,SC,230.67322977172114,4210921.0,197821.0,87.4,36.9,8.9,39.4,41.4,10442331.333333334,10100301.333333334,468364.5
740,2004,SD,148.75539891322694,770396.0,2050833.0,13.8,7.4,2.2,3.9,4.2,2327955.0,1675853.0,55762.0
741,2004,TN,203.91308331601908,5910809.0,582099.0,123.8,49.1,12.6,54.1,61.8,12636077.5,1259018.4,222551.33333333334
742,2004,TX,248.7717083346447,22394023.0,8185159.0,716.7,346.0,214.0,226.2,155.5,52051474.5,493679232.5,1188030.8333333333
743,2004,UT,144.52826015415297,2401580.0,604378.0,65.3,18.3,8.7,35.6,38.2,8490531.0,3871996.8,23457.6
744,2004,VA,190.42263343606842,7475575.0,388232.0,126.9,68.5,15.1,41.5,43.1,4776318.666666667,20171319.0,2743850.5
745,2004,VT,117.62897856168853,619920.0,48525.0,7.0,6.5,0.5,0.0,0.0,0.0,50594.0,44878.0
746,2004,WA,141.7395153974371,6178645.0,552217.0,74.5,49.3,14.3,14.2,10.8,3441676.25,20222724.166666668,39548.0
747,2004,WI,122.73000002078415,5514026.0,937987.0,107.2,38.9,20.4,45.2,47.7,10017795.0,7505536.0,455350.1666666667
748,2004,WV,173.60616131880596,1816438.0,91126.0,110.3,13.8,6.8,83.0,89.5,14399534.8,955422.4,235801.5
749,2004,WY,116.96851597877863,509106.0,878051.0,63.9,10.0,5.9,44.7,47.8,13236700.5,385961.0,63308.0
750,2005,AK,55.23015638958626,666946.0,2477.0,47.9,23.5,23.0,3.3,1.3,243327.0,27212892.666666668,707972.0
751,2005,AL,236.41620439830143,4569805.0,505556.0,143.4,39.2,19.2,82.3,85.0,18509320.0,44223560.0,231971.5
752,2005,AR,229.63689809306828,2781097.0,758663.0,60.0,24.9,11.5,25.6,23.6,9372984.0,14400044.0,174138.5
753,2005,AZ,231.53965227764377,5839077.0,825230.0,96.5,38.1,17.4,51.3,41.0,13631292.0,72319506.16666667,32504.8
754,2005,CA,208.49599990243848,35827943.0,1836636.0,381.5,253.0,122.1,42.0,6.4,524330.6666666666,232528364.5,1640612.1666666667
755,2005,CO,145.56646608708775,4631888.0,3453930.0,95.3,32.7,25.6,41.1,37.0,12500586.0,30550327.0,14585.666666666666
756,2005,CT,150.73177188198363,3506956.0,12410.0,43.8,30.7,9.1,10.0,4.0,1330168.6666666667,25281679.0,1796498.1666666667
757,2005,DE,183.9569863013699,845150.0,10569.0,16.7,8.7,2.6,6.5,5.4,1116152.0,5143973.2,700190.0
758,2005,FL,273.85398975315064,17842038.0,506910.0,259.7,152.7,42.6,127.7,64.3,13078864.0,211119405.33333334,20469031.666666668
759,2005,GA,234.51031361893163,8925922.0,439700.0,184.1,75.4,22.6,86.1,86.1,26215391.333333332,29125786.6,387814.0
760,2005,HI,263.1957608057534,1292729.0,27100.0,22.9,21.2,0.1,8.1,1.6,703865.0,0.0,5652530.8
761,2005,IA,157.25268562850138,2964454.0,6730355.0,80.7,26.8,12.8,36.1,41.0,10745920.75,8528432.0,144592.8
762,2005,ID,133.4668217219206,1428241.0,1092621.0,15.7,10.5,4.1,0.6,1.1,22159.0,4480650.0,10.0
763,2005,IL,177.3446825944164,12609903.0,1573939.0,242.6,90.3,52.1,94.5,100.1,18108833.333333332,20568835.5,276081.4
764,2005,IN,172.68086363390958,6278616.0,1010216.0,233.8,53.4,28.6,123.8,151.8,19980559.0,11629666.0,202739.4
765,2005,KS,200.55387063665196,2745299.0,6495118.0,71.8,21.8,13.7,37.5,36.3,22046001.0,7085118.0,1238288.0
766,2005,KY,202.45082476064383,4182742.0,658259.0,150.0,43.0,12.7,93.3,94.2,26901348.0,9202618.0,4917264.666666667
767,2005,LA,256.43703497013684,4576628.0,235355.0,223.5,126.7,72.4,43.2,24.3,7901393.0,126350250.0,2717156.4
768,2005,MA,148.73514226333972,6403290.0,10112.0,84.0,52.1,20.5,24.8,11.4,2516412.5,51987303.166666664,3696103.8333333335
769,2005,MD,185.07677593181637,5592379.0,89322.0,82.8,40.1,11.2,32.6,31.5,5872624.0,6206450.0,2191645.6666666665
770,2005,ME,116.885061163748,1318787.0,17676.0,23.0,18.9,3.4,3.8,0.7,40667.666666666664,24236146.8,734016.1666666666
771,2005,MI,136.5869465562356,10051137.0,512088.0,190.0,64.5,49.1,76.5,76.3,12159442.666666666,37042515.666666664,560671.1666666666
772,2005,MN,119.23674635278084,5119598.0,2842914.0,101.1,45.1,19.7,35.9,36.2,8203121.6,10387990.0,479134.0
773,2005,MO,196.13817035108477,5790300.0,2022413.0,141.2,46.8,14.4,79.1,79.9,22935949.5,10596447.666666666,177916.5
774,2005,MS,242.4940079097536,2905943.0,353664.0,63.7,30.3,16.5,25.2,16.9,4881017.0,54622060.2,1661069.3333333333
775,2005,MT,125.47113454461366,940102.0,1142494.0,34.9,12.1,3.8,19.5,19.1,7725000.0,137983.5,283217.0
776,2005,NC,210.73120491661646,8705407.0,2349045.0,153.9,63.7,12.5,75.5,77.6,12473670.6,10843397.8,264053.1666666667
777,2005,ND,123.07663063938628,646089.0,853951.0,52.6,8.6,2.9,32.0,41.1,16943600.333333332,25662.666666666668,47696.666666666664
778,2005,NE,176.7159739875179,1761497.0,7327117.0,43.7,15.4,6.4,21.6,21.9,8599538.666666666,4068795.25,43345.0
779,2005,NH,133.34209078399715,1298492.0,9266.0,21.2,13.1,3.9,7.8,4.2,1722539.0,23755724.5,1017229.2
780,2005,NJ,175.745416235915,8651974.0,9512.0,127.7,82.5,33.1,19.5,12.0,2360430.0,39777339.0,652064.5
781,2005,NM,218.1152044330684,1932274.0,962319.0,59.0,16.7,11.9,32.4,30.4,17033665.0,14514949.333333334,32654.5
782,2005,NV,170.30056969507933,2432143.0,214172.0,49.8,18.3,12.5,26.6,18.9,8621864.0,72048533.0,21725.5
783,2005,NY,144.21474842318906,19132610.0,189952.0,208.2,125.0,58.6,56.2,24.5,3023180.6666666665,94397714.16666667,13170630.166666666
784,2005,OH,165.25567938938897,11463320.0,796985.0,270.6,83.5,45.6,134.3,141.5,23913466.0,8478965.666666666,1030678.0
785,2005,OK,229.73082081515872,3548597.0,3343150.0,106.0,36.2,31.8,49.8,38.0,10987346.25,81799677.66666667,36818.5
786,2005,OR,151.00980764566563,3613202.0,547501.0,40.9,24.8,12.7,8.2,3.4,1402988.0,30720655.666666668,58101.5
787,2005,PA,159.37761589045206,12449990.0,719328.0,278.4,98.4,38.0,126.0,142.0,18097315.166666668,26882594.333333332,3094367.5
788,2005,RI,154.35908675849868,1067916.0,1684.0,11.1,6.7,4.4,2.4,0.0,0.0,21987936.5,44119.5
789,2005,SC,231.10447538158903,4270150.0,223437.0,85.9,35.3,9.4,40.4,41.2,10589886.0,14674005.5,330578.1666666667
790,2005,SD,153.63175253973156,775493.0,2238584.0,13.2,7.4,2.3,3.3,3.5,1880136.0,3566877.0,51959.0
791,2005,TN,208.3555656812466,5991057.0,565635.0,125.0,49.6,12.6,55.5,62.8,13274510.0,2512458.4,283918.6666666667
792,2005,TX,260.1468217330411,22778123.0,7500192.0,686.2,338.6,191.8,230.7,155.7,51750349.0,515733657.6666667,1109426.3333333333
793,2005,UT,147.24460979411515,2457719.0,675560.0,66.8,19.1,8.9,36.2,38.8,8760765.0,4968595.2,37073.0
794,2005,VA,193.295113447011,7577105.0,461108.0,128.5,68.3,16.5,42.2,43.7,4798493.666666667,27401764.8,2312542.3333333335
795,2005,VT,126.27642487857807,621215.0,50249.0,6.8,6.3,0.4,0.0,0.0,0.0,32212.0,19257.333333333332
796,2005,WA,137.3764290168714,6257305.0,706355.0,75.4,50.2,14.4,14.2,10.7,3499782.5,20238853.0,27503.5
797,2005,WI,132.71404901156433,5546166.0,1015135.0,110.3,38.4,22.0,49.2,49.9,9954036.8,19932124.0,458571.0
798,2005,WV,176.00442365999734,1820492.0,117212.0,112.4,14.1,6.6,86.2,91.7,15155000.0,1164770.4,198543.5
799,2005,WY,122.35260943187943,514157.0,769992.0,63.1,10.2,6.0,43.9,46.9,17420493.333333332,3791440.6666666665,52884.0
800,2006,AK,38.34031996671506,675302.0,3014.0,45.7,24.3,19.9,3.5,1.4,242114.25,29654275.333333332,723876.5
801,2006,AL,247.2621213750684,4628981.0,442053.0,145.8,39.9,21.3,84.5,84.5,18581998.0,60185105.2,138150.5
802,2006,AR,230.81315092575352,2821761.0,613435.0,61.9,24.5,12.8,27.7,24.5,9758230.666666666,22186195.666666668,146510.5
803,2006,AZ,233.28304241191802,6029141.0,785511.0,99.8,39.2,19.3,53.2,41.2,13745679.333333334,82617339.5,67134.5
804,2006,CA,208.87281305369868,36021202.0,1751489.0,390.4,257.9,125.9,46.5,6.4,402816.25,261948893.0,1510749.5
805,2006,CO,146.72892516782738,4720423.0,3551438.0,96.4,34.0,24.6,42.0,37.6,12953895.333333334,30705531.666666668,24072.0
806,2006,CT,158.24424877909863,3517460.0,10212.0,40.8,27.1,9.3,9.5,4.4,1432314.0,30562817.2,776464.6666666666
808,2006,DE,195.07054794520548,859268.0,10100.0,15.7,7.9,2.4,5.8,5.4,1104866.25,3829004.4,108548.4
809,2006,FL,281.5586371528767,18166990.0,479531.0,258.4,143.2,48.6,124.1,66.5,13691223.0,248281280.16666666,12725855.0
810,2006,GA,244.48021742841098,9155813.0,374996.0,181.7,73.4,23.0,86.7,85.2,26048126.666666668,38354331.6,274981.3333333333
811,2006,HI,259.6920938635613,1309731.0,30610.0,23.2,21.5,0.1,8.1,1.5,674909.0,0.0,5684515.0
812,2006,IA,161.3810207831673,2982644.0,6592185.0,82.1,27.8,12.8,36.3,41.5,10842526.0,7863827.2,190495.4
813,2006,ID,135.80874075124655,1468669.0,1044260.0,15.7,10.8,4.2,0.5,0.8,19102.0,3719482.8,198.0
814,2006,IL,178.0805098231561,12643955.0,1431675.0,234.7,86.8,48.1,92.9,99.7,18171914.0,14885536.666666666,115085.4
815,2006,IN,173.79792913882474,6332669.0,989430.0,231.7,53.9,26.7,123.5,151.0,20165395.166666668,8782103.333333334,113422.8
816,2006,KS,211.71219819954788,2762931.0,6626465.0,71.9,22.9,14.3,35.5,34.8,20873681.0,11278986.5,81552.66666666667
817,2006,KY,200.46883563659173,4219239.0,687042.0,152.3,43.1,11.5,96.1,97.6,27958555.333333332,6732972.0,4503394.666666667
818,2006,LA,258.5903964887398,4302665.0,197833.0,233.4,136.6,71.4,38.1,25.3,8173271.5,115961827.83333333,1592878.0
819,2006,MA,160.58857504835888,6410084.0,10680.0,76.2,45.4,20.0,21.7,10.7,2379261.5,57668309.333333336,1405032.0
820,2006,MD,193.0814002794245,5627367.0,91596.0,77.8,36.8,10.0,29.7,31.0,5843801.25,5540265.5,350074.0
821,2006,ME,126.52754719213704,1323619.0,20126.0,21.1,16.9,3.6,2.7,0.6,41063.333333333336,26505626.0,211598.0
822,2006,MI,139.22769784634238,10036081.0,503763.0,179.0,61.8,43.3,72.4,73.7,11709322.666666666,30178567.0,277383.5
823,2006,MN,127.4526870449534,5163555.0,2707132.0,98.5,44.1,19.0,34.8,35.4,8021678.6,8309406.833333333,312226.3333333333
824,2006,MO,200.68470654295635,5842704.0,2105872.0,139.4,46.5,13.6,78.2,79.1,22857984.5,10736380.0,69542.5
825,2006,MS,248.91970089249313,2904978.0,257945.0,65.7,30.8,16.7,25.8,18.1,5189890.0,56613640.4,454214.0
826,2006,MT,132.35733582051787,952692.0,1106421.0,35.1,12.5,4.0,19.0,18.5,7534722.666666667,311344.5,290804.4
827,2006,NC,216.38992763668526,8917270.0,2141524.0,148.5,62.0,12.2,72.6,74.2,12138918.0,11401838.4,223426.66666666666
828,2006,ND,133.35549122044392,649422.0,767719.0,50.9,8.4,2.9,30.4,39.5,16258685.333333334,23877.333333333332,53697.333333333336
829,2006,NE,181.78230900650686,1772693.0,7475004.0,44.3,15.6,7.0,21.4,21.7,8597274.0,3910206.5,28171.666666666668
830,2006,NH,139.8243385068795,1308389.0,10855.0,19.3,11.6,3.4,6.9,4.3,1633744.0,21263022.5,309609.8
